data_add	title	abstract	Publication date	doi	source_link
2020-04-15	'Molecular docking studies on Jensenone from eucalyptus essential oil as\n  a potential inhibitor of COVID 19 corona virus infection'	'  COVID-19, a member of corona virus family is spreading its tentacles across\nthe world due to lack of drugs at present. However, the main viral proteinase\n(Mpro/3CLpro) has recently been regarded as a suitable target for drug design\nagainst SARS infection due to its vital role in polyproteins processing\nnecessary for coronavirus reproduction. The present in silico study was\ndesigned to evaluate the effect of Jensenone, a essential oil component from\neucalyptus oil, on Mpro by docking study. In the present study, molecular\ndocking studies were conducted by using 1-click dock and swiss dock tools.\nProtein interaction mode was calculated by Protein Interactions Calculator.The\ncalculated parameters such as binding energy, and binding site similarity\nindicated effective binding of Jensenone to COVID-19 proteinase. Active site\nprediction further validated the role of active site residues in ligand\nbinding. PIC results indicated that, Mpro/ Jensenone complexes forms\nhydrophobic interactions, hydrogen bond interactions and strong ionic\ninteractions. Therefore, Jensenone may represent potential treatment potential\nto act as COVID-19 Mpro inhibitor. However, further research is necessary to\ninvestigate their potential medicinal use.\n'	2020-04-01T03:50:53Z	None	http://arxiv.org/abs/2004.00217v1
2020-04-15	'Challenges in control of Covid-19: short doubling time and long delay to\n  effect of interventions'	'  Early assessments of the spreading rate of COVID-19 were subject to\nsignificant uncertainty, as expected with limited data and difficulties in case\nascertainment, but more reliable inferences can now be made. Here, we estimate\nfrom European data that COVID-19 cases are expected to double initially every\nthree days, until social distancing interventions slow this growth, and that\nthe impact of such measures is typically only seen nine days - i.e. three\ndoubling times - after their implementation. We argue that such temporal\npatterns are more critical than precise estimates of the basic reproduction\nnumber for initiating interventions. This observation has particular\nimplications for the low- and middle-income countries currently in the early\nstages of their local epidemics.\n'	2020-03-31T21:16:09Z	None	http://arxiv.org/abs/2004.00117v1
2020-04-15	'Diagnosing COVID-19 Pneumonia from X-Ray and CT Images using Deep\n  Learning and Transfer Learning Algorithms'	'  COVID-19 (also known as 2019 Novel Coronavirus) first emerged in Wuhan, China\nand spread across the globe with unprecedented effect and has now become the\ngreatest crisis of the modern era. The COVID-19 has proved much more pervasive\ndemands for diagnosis that has driven researchers to develop more intelligent,\nhighly responsive and efficient detection methods. In this work, we focus on\nproposing AI tools that can be used by radiologists or healthcare professionals\nto diagnose COVID-19 cases in a quick and accurate manner. However, the lack of\na publicly available dataset of X-ray and CT images makes the design of such AI\ntools a challenging task. To this end, this study aims to build a comprehensive\ndataset of X-rays and CT scan images from multiple sources as well as provides\na simple but an effective COVID-19 detection technique using deep learning and\ntransfer learning algorithms. In this vein, a simple convolution neural network\n(CNN) and modified pre-trained AlexNet model are applied on the prepared X-rays\nand CT scan images dataset. The result of the experiments shows that the\nutilized models can provide accuracy up to 98 % via pre-trained network and\n94.1 % accuracy by using the modified CNN.\n'	2020-03-31T18:10:10Z	None	http://arxiv.org/abs/2004.00038v1
2020-04-15	'Efficient identification of infected sub-population'	'  When testing for infections, the standard method is to test each subject\nindividually. If testing methodology is such that samples from multiple\nsubjects can be efficiently combined and tested at once, yielding a positive\nresults if any one subject in the subgroup is positive, then one can often\nidentify the infected sub-population with a considerably lower number of tests\ncompared to the number of test subjects. We present two such methods that allow\nan increase in testing efficiency (in terms of total number of test performed)\nby a factor of $\\approx$ 10 if population infection rate is $10^{-2}$ and a\nfactor of $\\approx$50 when it is $10^{-3}$. Such methods could be useful when\ntesting large fractions of the total population, as will be perhaps required\nduring the current coronavirus pandemic.\n'	2020-03-31T16:20:27Z	None	http://arxiv.org/abs/2003.14337v1
2020-04-15	'Mobility Changes in Response to COVID-19'	'  In response to the COVID-19 pandemic, both voluntary changes in behavior and\nadministrative restrictions on human interactions have occurred. These actions\nare intended to reduce the transmission rate of the severe acute respiratory\nsyndrome coronavirus 2 (SARS-CoV-2). We use anonymized and/or de-identified\nmobile device locations to measure mobility, a statistic representing the\ndistance a typical member of a given population moves in a day. Results\nindicate that a large reduction in mobility has taken place, both in the US and\nglobally. In the United States, large mobility reductions have been detected\nassociated with the onset of the COVID-19 threat and specific government\ndirectives. Mobility data at the US admin1 (state) and admin2 (county) level\nhave been made freely available under a Creative Commons Attribution (CC BY\n4.0) license via the GitHub repository\nhttps://github.com/descarteslabs/DL-COVID-19/\n'	2020-03-31T14:03:30Z	None	http://arxiv.org/abs/2003.14228v1
2020-04-15	'Effects of social distancing and isolation on epidemic spreading: a\n  dynamical density functional theory model'	'  For preventing the spread of epidemics such as the coronavirus disease\nCOVID-19, social distancing and the isolation of infected persons are crucial.\nHowever, existing reaction-diffusion equations for epidemic spreading are\nincapable of describing these effects. We present an extended model for disease\nspread based on combining an SIR model with a dynamical density functional\ntheory where social distancing and isolation of infected persons are explicitly\ntaken into account. The model shows interesting nonequilibrium phase separation\nassociated with a reduction of the number of infections, and allows for new\ninsights into the control of pandemics.\n'	2020-03-31T06:17:01Z	None	http://arxiv.org/abs/2003.13967v1
2020-04-15	'COVID-19 infection and recovery in various countries: Modeling the\n  dynamics and evaluating the non-pharmaceutical mitigation scenarios'	'  The coronavirus disease 2019 (COVID-19) pandemic radically impacts our lives,\nwhile the transmission/infection and recovery dynamics of COVID-19 remain\nobscure. A time-dependent Susceptible, Exposed, Infectious, and Recovered\n(SEIR) model was proposed and applied to fit and then predict the time series\nof COVID-19 evolution observed in the last three months (till 3/22/2020) in\nvarious provinces and metropolises in China. The model results revealed the\nspace dependent transmission/infection rate and the significant spatiotemporal\nvariation in the recovery rate, likely due to the continuous improvement of\nscreening techniques and public hospital systems, as well as full city\nlockdowns in China. The validated SEIR model was then applied to predict\nCOVID-19 evolution in United States, Italy, Japan, and South Korea which have\nresponded differently to monitoring and mitigating COVID-19 so far, although\nthese predictions contain high uncertainty due to the intrinsic change of the\nmaximum infected population and the infection/recovery rates within the\ndifferent countries. In addition, a stochastic model based on the random walk\nparticle tracking scheme, analogous to a mixing-limited bimolecular reaction\nmodel, was developed to evaluate non-pharmaceutical strategies to mitigate\nCOVID-19 spread. Preliminary tests using the stochastic model showed that\nself-quarantine may not be as efficient as strict social distancing in slowing\nCOVID-19 spread, if not all of the infected people can be promptly diagnosed\nand quarantined.\n'	2020-03-31T01:30:55Z	None	http://arxiv.org/abs/2003.13901v1
2020-04-15	'Genomics-guided molecular maps of coronavirus targets in human cells: a\n  path toward the repurposing of existing drugs to mitigate the pandemic'	'  Human genes required for SARS-CoV-2 entry into human cells, ACE2 and FURIN,\nwere employed as baits to build genomics-guided maps of up-stream regulatory\nelements, their expression and functions in human body, including\npathophysiologically-relevant cell types. Genes acting as repressors and\nactivators of the ACE2 and FURIN genes were identified based on the analyses of\ngene silencing and overexpression experiments as well as relevant transgenic\nmouse models. Panels of repressors (VDR; GATA5; SFTPC; HIF1a) and activators\n(HMGA2; INSIG1) were then employed to identify existing drugs that could be\nrepurposed to mitigate the coronavirus infection. Present analyses identify\nVitamin D and Quercetin as promising pandemic mitigation agents. Gene\nexpression profiles of Vitamin D and Quercetin activities and their established\nsafety records as over-the-counter medicinal substances suggest that they may\nrepresent viable candidates for further assessment and considerations of their\npotential as coronavirus pandemic mitigation agents. Notably, gene set\nenrichment analyses and expression profiling experiments identify multiple\ndrugs, most notably testosterone, dexamethasone, and doxorubicin, smoking, and\nmany disease conditions that appear to act as putative coronavirus\ninfection-promoting agents. Discordant patterns of Testosterone versus\nEstradiol impacts on SCARS-CoV-2 targets suggest a plausible molecular\nexplanation of the apparently higher male mortality during coronavirus\npandemic.\n'	2020-03-30T17:49:36Z	None	http://arxiv.org/abs/2003.13665v1
2020-04-15	'Coronavirus Optimization Algorithm: A bioinspired metaheuristic based on\n  the COVID-19 propagation model'	'  A novel bioinspired metaheuristic is proposed in this work, simulating how\nthe Coronavirus spreads and infects healthy people. From an initial individual\n(the patient zero), the coronavirus infects new patients at known rates,\ncreating new populations of infected people. Every individual can either die or\ninfect and, afterwards, be sent to the recovered population. Relevant terms\nsuch as re-infection probability, super-spreading rate or traveling rate are\nintroduced in the model in order to simulate as accurately as possible the\ncoronavirus activity. The Coronavirus Optimization Algorithm has two major\nadvantages compared to other similar strategies. First, the input parameters\nare already set according to the disease statistics, preventing researchers\nfrom initializing them with arbitrary values. Second, the approach has the\nability of ending after several iterations, without setting this value either.\nInfected population initially grows at an exponential rate but after some\niterations, the high number recovered and dead people starts decreasing the\nnumber of infected people in new iterations. As application case, it has been\nused to train a deep learning model for electricity load forecasting, showing\nquite remarkable results after few iterations.\n'	2020-03-30T17:10:02Z	None	http://arxiv.org/abs/2003.13633v1
2020-04-15	'The CoRisk-Index: A data-mining approach to identify industry-specific\n  risk assessments related to COVID-19 in real-time'	"  While the coronavirus spreads around the world, governments are attempting to\nreduce contagion rates at the expense of negative economic effects. Market\nexpectations have plummeted, foreshadowing the risk of a global economic crisis\nand mass unemployment. Governments provide huge financial aid programmes to\nmitigate the expected economic shocks. To achieve higher effectiveness with\ncyclical and fiscal policy measures, it is key to identify the industries that\nare most in need of support. In this study, we introduce a data-mining approach\nto measure the industry-specific risks related to COVID-19. We examine company\nrisk reports filed to the U.S. Securities and Exchange Commission (SEC). This\ndata set allows for a real-time analysis of risk assessments. Preliminary\nfindings suggest that the companies' awareness towards corona-related business\nrisks is ahead of the overall stock market developments by weeks. The risk\nreports differ substantially between industries, both in magnitude and in\nnature. Based on natural language processing techniques, we can identify\ncorona-related risk topics and their perceived relevance for different\nindustries. Our approach allows to distinguish the industries by their reported\nrisk awareness towards COVID-19. The preliminary findings are summarised an\nonline index. The CoRisk-Index tracks the industry-specific risk assessments\nrelated to the crisis, as it spreads through the economy. The tracking tool\ncould provide relevant empirical data to inform models on the immediate\neconomic effects of the crisis. Such complementary empirical information could\nhelp policy-makers to effectively target financial support and to mitigate the\neconomic shocks of the current crisis.\n"	2020-03-30T16:49:48Z	None	http://arxiv.org/abs/2003.12432v2
2020-04-15	'A physicist view of the airborne infection'	'  Naturally produced droplets from humans (such as those produced by breathing,\ntalking, sneezing, and coughing) include several types of cells (e.g.,\nepithelial cells and cells of the immune system), physiological electrolytes\ncontained in mucous and saliva (e.g. Na+, K+, Cl-), as well as, potentially,\nseveral infectious agents (e.g. bacteria, fungi, and viruses). In response to\nthe novel coronavirus SARS-CoV-2 epidemic, which has become a major public\nhealth issue worldwide, we provide a didactic overview of airborne germ\ntransmission as seen from a physics perspective. We also provide a\nrecommendation that could help to slow down the spread of the virus.\n'	2020-03-30T15:43:05Z	None	http://arxiv.org/abs/2003.13689v1
2020-04-15	'Sex Differences in Severity and Mortality Among Patients With COVID-19:\n  Evidence from Pooled Literature Analysis and Insights from Integrated\n  Bioinformatic Analysis'	'  Objective: To conduct a meta-analysis of current studies that examined sex\ndifferences in severity and mortality in patients with COVID-19, and identify\npotential mechanisms underpinning these differences. Methods: We performed a\nsystematic review to collate data from observational studies examining\nassociations of sex differences with clinical outcomes of COVID-19. PubMed, Web\nof Science and four preprint servers were searched for relevant studies. Data\nwere extracted and analyzed using meta-analysis where possible, with summary\ndata presented otherwise. Publicly available bulk RNA sequencing (RNA-seq),\nsingle-cell RNA sequencing (scRNA-seq), and chromatin immunoprecipitation\nsequencing (ChIP-seq) data were analyzed to explore the potential mechanisms\nunderlying the observed association. Results: 39 studies met inclusion\ncriteria, representing 77932 patients, of which 41510 (53.3%) were males. Men\nwere at a markedly increased risk of developing severe cases compared with\nwomen. Furthermore, the pooled odds ratio (OR) of mortality for male group\ncompared with the female group indicated significant higher mortality rate for\nmale. Data from scRNA-seq suggest that men have a higher amount of\nACE2-expressing pulmonary alveolar type II cells than women. Sex-based\nimmunological differences exist. The expression of androgen receptor (AR) is\npositively correlated with ACE2, and there is evidence that AR may directly\nregulate the expression of ACE2. Conclusions: This meta-analysis detected an\nincreased severity and mortality rate in the male populations with COVID-19,\nwhich might be attributable to the sex-based differences in cellular\ncompositions and immunological microenvironments of the lung. The host cell\nreceptor ACE2 is likely regulated by AR signaling pathway, which is identified\nas a potential target for prevention and treatment of SARS-Cov-2 infections in\nmen.\n'	2020-03-30T15:15:01Z	None	http://arxiv.org/abs/2003.13547v1
2020-04-15	'Contact Tracing Mobile Apps for COVID-19: Privacy Considerations and\n  Related Trade-offs'	'  Contact tracing is an essential tool for public health officials and local\ncommunities to fight the spread of novel diseases, such as for the COVID-19\npandemic. The Singaporean government just released a mobile phone app,\nTraceTogether, that is designed to assist health officials in tracking down\nexposures after an infected individual is identified. However, there are\nimportant privacy implications of the existence of such tracking apps. Here, we\nanalyze some of those implications and discuss ways of ameliorating the privacy\nconcerns without decreasing usefulness to public health. We hope in writing\nthis document to ensure that privacy is a central feature of conversations\nsurrounding mobile contact tracing apps and to encourage community efforts to\ndevelop alternative effective solutions with stronger privacy protection for\nthe users. Importantly, though we discuss potential modifications, this\ndocument is not meant as a formal research paper, but instead is a response to\nsome of the privacy characteristics of direct contact tracing apps like\nTraceTogether and an early-stage Request for Comments to the community.\n  Date written: 2020-03-24\n  Minor correction: 2020-03-30\n'	2020-03-30T14:57:49Z	None	http://arxiv.org/abs/2003.11511v2
2020-04-15	'Nanomechanical sonification of the 2019-nCoV coronavirus spike protein\n  through a materiomusical approach'	"  Proteins are key building blocks of virtually all life, providing the\nmaterial foundation of spider silk, cells, and hair, but also offering other\nfunctions from enzymes to drugs, and pathogens like viruses. Based on a\nnanomechanical analysis of the structure and motions of atoms and molecules at\nmultiple scales, we report sonified versions of the coronavirus spike protein\nof the pathogen of COVID-19, 2019-nCoV. The audio signal, created using a novel\nnanomechanical sonification method, features an overlay of the vibrational\nsignatures of the protein's primary, secondary and higher-order structures.\nPresenting musical encoding in two versions - one in the amino-acid scale and\none based on equal temperament tuning - the method allows for expressing\nprotein structures in audible space, offering novel avenues to represent,\nanalyze and design architectural features across length- and time-scales. We\nfurther report a hierarchical frequency spectrum analysis of five distinct\nprotein structures, which offer insights into how genetic mutations, and the\nbinding of the virus spike protein to the human ACE2 cell receptor directly\ninfluence the audio. Applications of the approach may include the development\nof de novo antibodies by designing protein sequences that match, through\nmelodic counterpoints, the binding sites in the spike protein. Other\napplications of audible coding of matter include material design by\nmanipulating sound, detecting mutations, and offering a way to reach out to\nbroader communities to explain the physics of proteins. It also forms a\nphysics-based compositional technique to create new art, referred to as\nmateriomusic, which is akin to finding a new palette of colors for a painter.\nHere, the nanomechanical structure of matter, reflected in an oscillatory\nframework, presents a new palette for sound generation, and can complement or\nsupport human creativity.\n"	2020-03-30T14:21:50Z	None	http://arxiv.org/abs/2003.14258v1
2020-04-15	'Can AI help in screening Viral and COVID-19 pneumonia?'	'  Coronavirus disease (COVID-19) is a pandemic disease, which has already\ninfected more than half a million people and caused fatalities of above 30\nthousand. The aim of this paper is to automatically detect COVID-19 pneumonia\npatients using digital x-ray images while maximizing the accuracy in detection\nusing image pre-processing and deep-learning techniques. A public database was\ncreated by the authors using three public databases and also by collecting\nimages from recently published articles. The database contains a mixture of 190\nCOVID-19, 1345 viral pneumonia, and 1341 normal chest x-ray images. An image\naugmented training set was created with 2500 images of each category for\ntraining and validating four different pre-trained deep Convolutional Neural\nNetworks (CNNs). These networks were tested for the classification of two\ndifferent schemes (normal and COVID-19 pneumonia; normal, viral and COVID-19\npneumonia). The classification accuracy, sensitivity, specificity and precision\nfor both the schemes were 98.3%, 96.7%, 100%, 100% and 98.3%, 96.7%, 99%, 100%,\nrespectively. The high accuracy of this computer-aided diagnostic tool can\nsignificantly improve the speed and accuracy of diagnosing cases with COVID-19.\nThis would be highly useful in this pandemic where disease burden and need for\npreventive measures are at odds with available resources.\n'	2020-03-29T21:37:21Z	None	http://arxiv.org/abs/2003.13145v1
2020-04-15	'COVID-19 attack rate increases with city size'	'  The current outbreak of novel coronavirus disease 2019 (COVID-19) poses an\nunprecedented global health and economic threat to interconnected human\nsocieties. Until a vaccine is developed, strategies for controlling the\noutbreak rely on aggressive social distancing. These measures largely\ndisconnect the social network fabric of human societies, especially in urban\nareas. Here, we estimate the growth rates and reproductive numbers of COVID-19\nin US cities from March 14th through March 19th to reveal a power-law scaling\nrelationship to city population size. This means that COVID-19 is spreading\nfaster on average in larger cities with the additional implication that, in an\nuncontrolled outbreak, larger fractions of the population are expected to\nbecome infected in more populous urban areas. We discuss the implications of\nthese observations for controlling the COVID-19 outbreak, emphasizing the need\nto implement more aggressive distancing policies in larger cities while also\npreserving socioeconomic activity.\n'	2020-03-29T16:45:15Z	None	http://arxiv.org/abs/2003.10376v2
2020-04-15	'Understanding the COVID19 Outbreak: A Comparative Data Analytics and\n  Study'	"  The Coronavirus, also known as the COVID-19 virus, has emerged in Wuhan China\nsince late November 2019. Since that time, it has been spreading at large-scale\nuntil today all around the world. It is currently recognized as the world's\nmost viral and severe epidemic spread in the last twenty years, as compared to\nEbola 2014, MERS 2012, and SARS 2003. Despite being still in the middle of the\noutbreak, there is an urgent need to understand the impact of COVID-19. The\nobjective is to clarify how it was spread so fast in a short time worldwide in\nunprecedented fashion. This paper represents a first initiative to achieve this\ngoal, and it provides a comprehensive analytical study about the Coronavirus.\nThe contribution of this paper consists in providing descriptive and predictive\nmodels that give insights into COVID-19 impact through the analysis of\nextensive data updated daily for the outbreak in all countries. We aim at\nanswering several open questions: How does COVID-19 spread around the world?\nWhat is its impact in terms of confirmed and death cases at the continent,\nregion, and country levels? How does its severity compare with other epidemic\noutbreaks, including Ebola 2014, MERS 2012, and SARS 2003? Is there a\ncorrelation between the number of confirmed cases and death cases? We present a\ncomprehensive analytics visualization to address the questions mentioned above.\nTo the best of our knowledge, this is the first systematic analytical papers\nthat pave the way towards a better understanding of COVID-19. The analytical\ndashboards and collected data of this study are available online [1].\n"	2020-03-29T10:33:24Z	None	http://arxiv.org/abs/2003.14150v1
2020-04-15	'Convex Recovery of Marked Spatio-Temporal Point Processes'	'  We present a multi-dimensional Bernoulli process model for spatial-temporal\ndiscrete event data with categorical marks, where the probability of an event\nof a specific category in a location may be influenced by past events at this\nand other locations. The focus is to introduce general forms of influence\nfunction which can capture an arbitrary shape of influence from historical\nevents, between locations, and between different categories of events. The\ngeneral form of influence function differs from the commonly adapted\nexponential delaying function over time, and more importantly, in our model, we\ncan learn the delayed influence of prior events, which is an aspect seemingly\nlargely ignored in prior literature. Prior knowledge or assumptions on the\ninfluence function are incorporated into our framework by allowing general\nconvex constraints on the parameters specifying the influence function. We\ndevelop two approaches for recovering these parameters, using the constrained\nleast-square (LS) and maximum likelihood (ML) estimations. We demonstrate the\nperformance of our approach on synthetic examples and illustrate its promise\nusing real data (crime data and novel coronavirus data), in extracting\nknowledge about the general influences and making predictions.\n'	2020-03-29T03:23:30Z	None	http://arxiv.org/abs/2003.12935v1
2020-04-15	'Knowledge synthesis from 100 million biomedical documents augments the\n  deep expression profiling of coronavirus receptors'	'  The COVID-19 pandemic demands assimilation of all available biomedical\nknowledge to decode its mechanisms of pathogenicity and transmission. Despite\nthe recent renaissance in unsupervised neural networks for decoding\nunstructured natural languages, a platform for the real-time synthesis of the\nexponentially growing biomedical literature and its comprehensive triangulation\nwith deep omic insights is not available. Here, we present the nferX platform\nfor dynamic inference from over 45 quadrillion possible conceptual associations\nextracted from unstructured biomedical text, and their triangulation with\nSingle Cell RNA-sequencing based insights from over 25 tissues. Using this\nplatform, we identify intersections between the pathologic manifestations of\nCOVID-19 and the comprehensive expression profile of the SARS-CoV-2 receptor\nACE2. We find that tongue keratinocytes and olfactory epithelial cells are\nlikely under-appreciated targets of SARS-CoV-2 infection, correlating with\nreported loss of sense of taste and smell as early indicators of COVID-19\ninfection, including in otherwise asymptomatic patients. Airway club cells,\nciliated cells and type II pneumocytes in the lung, and enterocytes of the gut\nalso express ACE2. This study demonstrates how a holistic data science platform\ncan leverage unprecedented quantities of structured and unstructured publicly\navailable data to accelerate the generation of impactful biological insights\nand hypotheses.\n'	2020-03-28T11:48:32Z	None	http://arxiv.org/abs/2003.12773v1
2020-04-15	"How the world's collective attention is being paid to a pandemic:\n  COVID-19 related 1-gram time series for 24 languages on Twitter"	"  In confronting the global spread of the coronavirus disease COVID-19 pandemic\nwe must have coordinated medical, operational, and political responses. In all\nefforts, data is crucial. Fundamentally, and in the possible absence of a\nvaccine for 12 to 18 months, we need universal, well-documented testing for\nboth the presence of the disease as well as confirmed recovery through\nserological tests for antibodies, and we need to track major socioeconomic\nindices. But we also need auxiliary data of all kinds, including data related\nto how populations are talking about the unfolding pandemic through news and\nstories. To in part help on the social media side, we curate a set of 1000\nday-scale time series of 1-grams across 24 languages on Twitter that are most\n`important' for March 2020 with respect to March 2019. We determine importance\nthrough our allotaxonometric instrument, rank-turbulence divergence. We make\nsome basic observations about some of the time series, including a comparison\nto numbers of confirmed deaths due to COVID-19 over time. We broadly observe\nacross all languages a peak for the language-specific word for `virus' in\nJanuary followed by a decline through February and a recent surge through\nMarch. The world's collective attention dropped away while the virus spread out\nfrom China. We host the time series on Gitlab, updating them on a daily basis\nwhile relevant. Our main intent is for other researchers to use these time\nseries to enhance whatever analyses that may be of use during the pandemic as\nwell as for retrospective investigations.\n"	2020-03-27T19:47:31Z	None	http://arxiv.org/abs/2003.12614v1
2020-04-15	'Estimating Uncertainty and Interpretability in Deep Learning for\n  Coronavirus (COVID-19) Detection'	'  Deep Learning has achieved state of the art performance in medical imaging.\nHowever, these methods for disease detection focus exclusively on improving the\naccuracy of classification or predictions without quantifying uncertainty in a\ndecision. Knowing how much confidence there is in a computer-based medical\ndiagnosis is essential for gaining clinicians trust in the technology and\ntherefore improve treatment. Today, the 2019 Coronavirus (SARS-CoV-2)\ninfections are a major healthcare challenge around the world. Detecting\nCOVID-19 in X-ray images is crucial for diagnosis, assessment and treatment.\nHowever, diagnostic uncertainty in the report is a challenging and yet\ninevitable task for radiologist. In this paper, we investigate how drop-weights\nbased Bayesian Convolutional Neural Networks (BCNN) can estimate uncertainty in\nDeep Learning solution to improve the diagnostic performance of the\nhuman-machine team using publicly available COVID-19 chest X-ray dataset and\nshow that the uncertainty in prediction is highly correlates with accuracy of\nprediction. We believe that the availability of uncertainty-aware deep learning\nsolution will enable a wider adoption of Artificial Intelligence (AI) in a\nclinical setting.\n'	2020-03-27T16:48:13Z	None	http://arxiv.org/abs/2003.10769v2
2020-04-15	'Electrical probing of COVID-19 spike protein receptor binding domain via\n  a graphene field-effect transistor'	'  Here, in an effort towards facile and fast screening/diagnosis of novel\ncoronavirus disease 2019 (COVID-19), we combined the unprecedently sensitive\ngraphene field-effect transistor (Gr-FET) with highly selective\nantibody-antigen interaction to develop a coronavirus immunosensor. The Gr-FET\nimmunosensors can rapidly identify (about 2 mins) and accurately capture the\nCOVID-19 spike protein S1 (which contains a receptor binding domain, RBD) at a\nlimit of detection down to 0.2 pM, in a real-time and label-free manner.\nFurther results ensure that the Gr-FET immunosensors can be promisingly applied\nto screen for high-affinity antibodies (with binding constant up to 2*10^11\nM^-1 against the RBD) at concentrations down to 0.1 pM. Thus, our developed\nelectrical Gr-FET immunosensors provide an appealing alternative to address the\nearly screening/diagnosis as well as the analysis and rational design of\nneutralizing-antibody locking methods of this ongoing public health crisis.\n'	2020-03-27T16:46:01Z	None	http://arxiv.org/abs/2003.12529v1
2020-04-15	'Splitting one ventilator for multiple patients -- a technical assessment'	'  Due to the recent coronavirus outbreak, many efforts and innovative solutions\nhave surfaced to deal with the possible shortage of ventilators upon\ncatastrophic surges of patients. One solution involves splitting one ventilator\nto treat multiple patients and is in principle easy to implement, but there are\nobvious risks and little is known on how the technique would work on patients\nwith ARDS from Covid-19. Previous studies have shown that multiple test lungs\nof equal characteristics can be successfully ventilated from one machine, but\nthat large variations in tidal volume delivery occurs when lungs with different\ncompliance are connected. In contribution to the discussion of the feasibility\nof the technique, a technical assessment was done including experiments\nexpanding on the previous studies with different ventilator setting and lung\ncharacteristics. Using two test lungs connected to a ventilator, the tidal\nvolumes and pressures into both lungs were measured for different combinations\nof lung compliance, airway resistances, modes of ventilation, inspiratory and\nend-expiratory pressure levels. We found large discrepancies in delivered tidal\nvolumes for paired test lungs with compliance differences, little influence\nfrom differences in airway resistances, and that higher PEEP settings could\nstrongly influence the tidal volume balance between the test lungs. The most\nbalanced, although far from ideal, delivery of tidal volumes for the test lungs\nwith different compliance was measured using pressure-controlled ventilation\nwith a maximum inspiratory pressure of 30 mbar and a PEEP at 6 or 10 mbar. From\nthis study and from a technical point of view, we were not able to identify\nreliable settings, adjustments or any simple measures to overcome the hazards\nof the technique.\n'	2020-03-27T12:04:15Z	None	http://arxiv.org/abs/2003.12349v1
2020-04-15	'Mobile phone data and COVID-19: Missing an opportunity?'	'  This paper describes how mobile phone data can guide government and public\nhealth authorities in determining the best course of action to control the\nCOVID-19 pandemic and in assessing the effectiveness of control measures such\nas physical distancing. It identifies key gaps and reasons why this kind of\ndata is only scarcely used, although their value in similar epidemics has\nproven in a number of use cases. It presents ways to overcome these gaps and\nkey recommendations for urgent action, most notably the establishment of mixed\nexpert groups on national and regional level, and the inclusion and support of\ngovernments and public authorities early on. It is authored by a group of\nexperienced data scientists, epidemiologists, demographers and representatives\nof mobile network operators who jointly put their work at the service of the\nglobal effort to combat the COVID-19 pandemic.\n'	2020-03-27T12:01:30Z	None	http://arxiv.org/abs/2003.12347v1
2020-04-15	'COVID-19 Screening on Chest X-ray Images Using Deep Learning based\n  Anomaly Detection'	'  Coronaviruses are important human and animal pathogens. To date the novel\nCOVID-19 coronavirus is rapidly spreading worldwide and subsequently\nthreatening health of billions of humans. Clinical studies have shown that most\nCOVID-19 patients suffer from the lung infection. Although chest CT has been\nshown to be an effective imaging technique for lung-related disease diagnosis,\nchest Xray is more widely available due to its faster imaging time and\nconsiderably lower cost than CT. Deep learning, one of the most successful AI\ntechniques, is an effective means to assist radiologists to analyze the vast\namount of chest X-ray images, which can be critical for efficient and reliable\nCOVID-19 screening. In this work, we aim to develop a new deep anomaly\ndetection model for fast, reliable screening. To evaluate the model\nperformance, we have collected 100 chest X-ray images of 70 patients confirmed\nwith COVID-19 from the Github repository. To facilitate deep learning, more\ndata are needed. Thus, we have also collected 1431 additional chest X-ray\nimages confirmed as other pneumonia of 1008 patients from the public\nChestX-ray14 dataset. Our initial experimental results show that the model\ndeveloped here can reliably detect 96.00% COVID-19 cases (sensitivity being\n96.00%) and 70.65% non-COVID-19 cases (specificity being 70.65%) when evaluated\non 1531 Xray images with two splits of the dataset.\n'	2020-03-27T11:32:18Z	None	http://arxiv.org/abs/2003.12338v1
2020-04-15	'$α$-Satellite: An AI-driven System and Benchmark Datasets for\n  Hierarchical Community-level Risk Assessment to Help Combat COVID-19'	'  The novel coronavirus and its deadly outbreak have posed grand challenges to\nhuman society: as of March 26, 2020, there have been 85,377 confirmed cases and\n1,293 reported deaths in the United States; and the World Health Organization\n(WHO) characterized coronavirus disease (COVID-19) - which has infected more\nthan 531,000 people with more than 24,000 deaths in at least 171 countries - a\nglobal pandemic. A growing number of areas reporting local sub-national\ncommunity transmission would represent a significant turn for the worse in the\nbattle against the novel coronavirus, which points to an urgent need for\nexpanded surveillance so we can better understand the spread of COVID-19 and\nthus better respond with actionable strategies for community mitigation. By\nadvancing capabilities of artificial intelligence (AI) and leveraging the\nlarge-scale and real-time data generated from heterogeneous sources (e.g.,\ndisease related data from official public health organizations, demographic\ndata, mobility data, and user geneated data from social media), in this work,\nwe propose and develop an AI-driven system (named $\\alpha$-Satellite}, as an\ninitial offering, to provide hierarchical community-level risk assessment to\nassist with the development of strategies for combating the fast evolving\nCOVID-19 pandemic. More specifically, given a specific location (either user\ninput or automatic positioning), the developed system will automatically\nprovide risk indexes associated with it in a hierarchical manner (e.g., state,\ncounty, city, specific location) to enable individuals to select appropriate\nactions for protection while minimizing disruptions to daily life to the extent\npossible. The developed system and the generated benchmark datasets have been\nmade publicly accessible through our website. The system description and\ndisclaimer are also available in our website.\n'	2020-03-27T04:44:53Z	None	http://arxiv.org/abs/2003.12232v1
